id,name,grade,enhancement,maximum,minimum,price,count
24193,Doll,0,0,231000,212000,229000,0
24203,Round Pottery,0,0,300000,275000,297000,1
24204,Quagmire Pottery,0,0,310000,287000,310000,3
24205,Long Pottery,0,0,307000,284000,307000,1
24206,Ruby Gourd-Shaped Bottle,0,0,2950000,2730000,2950000,0
24207,Fancy Sapphire Vase,0,0,4200000,3890000,4200000,0
24208,Emerald Gourd-Shaped Bottle,0,0,3170000,2940000,3170000,0
24209,Fancy Topaz Kettle,0,0,3400000,3150000,3400000,0
24210,Beautiful Opal Vase,0,0,5850000,5450000,5850000,0
24211,Golden Hand Vase,0,0,5900000,5500000,5900000,0
24212,Imperial Platinum Kettle,0,0,6250000,5750000,6200000,0
24214,Ancient Artifact Pot,1,0,9300000,8650000,9300000,0
24217,Loria's Hand Mirror,0,0,540000,495000,535000,1
24218,Onion Pickle Jar,0,0,1170000,1090000,1170000,0
24219,Olive Pickle Jar,0,0,1010000,935000,1010000,0
24220,Green Herb Pot,0,0,236000,204000,220000,17
24221,Florin Dawn Wall Carpet,0,0,1140000,1060000,1140000,0
24222,Florin Autumn Leaves Wall Carpet,0,0,1300000,1210000,1300000,0
24223,Florin Sunset Wall Carpet,0,0,660000,570000,615000,23
24224,Tarif Gourd-Shaped Bottle,0,0,1180000,1100000,1180000,0
24225,Tarif Pot,0,0,1470000,1360000,1470000,0
24226,Yisar Pjetyo Amulet,0,0,730000,680000,730000,0
24227,Allan Serbin Amulet,0,0,1150000,1060000,1140000,0
24228,Scuffling Letusa Amulet,0,0,810000,750000,810000,0
24229,Tarif White Cedar Jewelry Box,0,0,5600000,5200000,5600000,0
24230,Tarif Blue Stone Jewelry Box,0,0,4750000,4400000,4750000,0
24231,Desert Fogan Flower Pot,0,0,3260000,3020000,3260000,0
24232,Desert Fogan Lamp,0,0,8000000,7400000,8000000,0
24233,Arehaza Semicircle Carpet,0,0,3370000,3120000,3370000,0
24234,Arehaza Round Carpet,0,0,3750000,3470000,3750000,0
24235,Over the Rocky Mountain,0,0,5300000,4910000,5300000,0
24236,Arehaza Town Scenery,0,0,5050000,4680000,5050000,0
24237,Areha Palm Forest,0,0,5100000,4720000,5100000,0
24242,Duvencrune Bronk Lamp,0,0,4800000,4440000,4800000,0
24243,Duvencrune Crescent Lamp,0,0,7750000,6750000,7250000,0
24610,Cauldron on a Holder,0,0,2810,2620,2620,1439
24619,Bunch of Dried Roses,0,0,75000,69500,75000,0
24620,Tulip Lantern,0,0,150000,139000,150000,0
24621,Bunch of Garlic,0,0,110000,99000,107000,0
24622,Giant Fish Bone Wall Ornament,0,0,46000,42500,45900,0
24626,King Clam Wall Ornament,0,0,115000,107000,115000,0
24634,Ancient Slate Ornament,1,0,20000000,18400000,19800000,55
24801,Single Display Stand,0,0,2810,2620,2620,442
24823,Vase,0,0,5200,4490,4850,16
24829,Red Rose Vase,0,0,110000,102000,110000,0
24830,Yellow Tulip Pot,0,0,110000,102000,110000,0
24831,Sunflower Vase,0,0,150000,139000,150000,0
24832,Strawberry Basket,0,0,75000,68500,74000,0
24833,Olive Tree Pot,0,0,200000,184000,198000,0
24834,Oddly Shaped Pumpkin,0,0,55000,49100,53000,16
24835,Pickled Onion,0,0,4780,4450,4450,58
24836,Giant Fish Bone,2,0,34000,29400,31700,46
24837,Bronze Goblet,1,0,35200,32600,35200,0
24847,Duvencrune Three Wood Display Stand,2,0,4170000,3860000,4170000,0
24848,Duvencrune Beam Stand,2,0,2500000,2160000,2330000,0
24849,Duvencrune Multipurpose Toolbox,2,0,4000000,3620000,3910000,0
24850,Duvencrune Fabric Holder,2,0,6000000,5550000,6000000,0
24851,Duvencrune Decoration Holder,2,0,3200000,2960000,3200000,0
24852,Duvencrune Rhomboid Holder,2,0,3200000,2960000,3200000,0
24853,Duvencrune Small Thuja Bookshelf,2,0,5400000,5000000,5400000,0
24854,Duvencrune Large Thuja Bookshelf,2,0,6400000,5900000,6350000,0
24855,Duvencrune Fragrant Bedside Table,2,0,3240000,3000000,3240000,0
24856,Duvencrune Hardwood Bedside Table,2,0,3220000,2980000,3220000,0
24857,Duvencrune Lamp Bedside Table,2,0,3240000,3000000,3240000,0
24858,Duvencrune Leaf Bedside Table,2,0,3210000,2770000,2990000,0
24859,Duvencrune Giant Wood Wardrobe,2,0,4020000,3720000,4020000,0
24860,Duvencrune Target Dining Table,2,0,3220000,2980000,3220000,0
24861,Duvencrune Wooden Dining Table,2,0,3220000,2980000,3220000,0
24862,Kamasylvian Lemoria Drawers,2,0,4260000,3930000,4240000,2
24863,Kamasylvian Grace Bedside Table,2,0,5100000,4630000,5000000,15
24864,Kamasylvian Clock Stand,2,0,4000000,3460000,3730000,0
24865,Kamasylvian Patterned Bedside Table,2,0,3110000,2690000,2900000,0
24866,Kamasylvian Webbed Bedside Table,2,0,3660000,3160000,3410000,0
24867,Kamasylvian Carved Bedside Table,2,0,2790000,2410000,2600000,0
24868,Kamasylvian Grove Partition,2,0,4320000,4000000,4320000,0
24869,Kamasylvian Old Moon Round Table,2,0,5250000,4860000,5250000,0
24870,Smooth Kamasylvian Wooden Side Table,2,0,3680000,3410000,3680000,0
24871,Kamasylvian Melody Side Table,2,0,3180000,2950000,3180000,0
24872,Kamasylvian Compact Wine Jar,2,0,4340000,3950000,4260000,0
24873,Kamasylvian Basic Wine Jar,2,0,3020000,2700000,2910000,0
24874,Kamasylvian Wine Jar,2,0,2740000,2540000,2740000,0
24875,Kamasylvian Single Tiered Wine Rack,2,0,5100000,4720000,5100000,0
24876,Kamasylvian Two-Tiered Wine Rack,2,0,4050000,3710000,4010000,0
24877,Kamasylvian Multi-Tiered Wine Rack,2,0,4200000,3890000,4200000,1
25002,Caged Owl,1,0,50000,46300,50000,0
25620,Cotton Drapeless Curtain,0,0,715000,665000,715000,0
25621,Fleece Drapeless Curtain,0,0,765000,710000,765000,0
25622,Silk Drapeless Curtain,0,0,1020000,945000,1020000,0
25623,Cotton Tab Drapeless Curtain,0,0,700000,650000,700000,0
25624,Fleece Tab Drapeless Curtain,0,0,780000,725000,780000,0
25625,Silk Tab Drapeless Curtain,0,0,1020000,945000,1020000,0
26026," [Mystic] Grolia Hat",4,0,21600000,18600000,20100000,0
26027," [Mystic] Trilby Hat",4,0,31100000,26900000,29000000,0
26028," [Mystic] Dhyana Helmet",4,0,39800000,36900000,39800000,0
26029," [Mystic] Dhyana Armor",4,0,125000000,116000000,125000000,0
26030," [Mystic] Dhyana Gloves",4,0,33100000,30700000,33100000,0
26031," [Mystic] Dhyana Gauntlet",4,0,60000000,55500000,60000000,0
26032," [Mystic] Dhyana Vambrace",4,0,33100000,30700000,33100000,0
26033,[Mystic] Dhyana Classic Set,4,0,291000000,270000000,291000000,0
26034," [Mystic] Karlstein Hat",4,0,39800000,36900000,39800000,0
26035," [Mystic] Karlstein Armor",4,0,125000000,116000000,125000000,0
26036," [Mystic] Karlstein Shoes",4,0,33100000,30700000,33100000,0
26037," [Mystic] Karlstein Gauntlet",4,0,60000000,55500000,60000000,0
26038," [Mystic] Karlstein Vambrace",4,0,33100000,30700000,33100000,0
26039,[Mystic] Karlstein Classic Set,4,0,291000000,270000000,291000000,0
26040," [Mystic] Lahr Arcien Helmet",4,0,39800000,36900000,39800000,0
26041," [Mystic] Lahr Arcien Armor",4,0,125000000,116000000,125000000,0
26042," [Mystic] Lahr Arcien Shoes",4,0,33100000,30700000,33100000,0
26043," [Mystic] Lahr Arcien Gauntlet",4,0,60000000,55500000,59500000,0
26044," [Mystic] Lahr Arcien Vambrace",4,0,33100000,30700000,33100000,0
26045,[Mystic] Lahr Arcien Classic Set,4,0,291000000,270000000,291000000,0
26046," [Mystic] Banha Helmet",4,0,39800000,36900000,39800000,0
26047," [Mystic] Banha Armor",4,0,92500000,86000000,92500000,0
26048," [Mystic] Banha Gloves",4,0,33100000,30700000,33100000,0
26049," [Mystic] Banha Shoes",4,0,33100000,30700000,33100000,0
26050," [Mystic] Banha Gauntlet",4,0,60000000,55500000,59500000,0
26051," [Mystic] Banha Vambrace",4,0,33100000,30700000,33100000,0
26052," [Mystic] Banha Cestus",4,0,66000000,61500000,66000000,0
26053,[Mystic] Banha Classic Set,4,0,291000000,270000000,291000000,0
26054,[Mystic] Banha Premium Set,4,0,358000000,332000000,358000000,0
26075," [Mystic] Kibelius Helmet",4,0,39800000,36900000,39800000,0
26076," [Mystic] Kibelius Divinus Armor",4,0,125000000,116000000,125000000,0
26077," [Mystic] Kibelius Armor",4,0,125000000,116000000,125000000,0
26078," [Mystic] Kibelius Shoes",4,0,33100000,30700000,33100000,0
26079," [Mystic] Kibelius Gauntlet",4,0,60000000,55500000,60000000,0
26080," [Mystic] Kibelius Vambrace",4,0,33100000,30700000,33100000,0
26081," [Mystic] Kibelius Cestus",4,0,66000000,61500000,66000000,0
26082,[Mystic] Kibelius Divinus Classic Set,4,0,291000000,270000000,291000000,0
26083,[Mystic] Kibelius Classic Set,4,0,291000000,270000000,291000000,0
26088," [Mystic] Shudad Gauntlet",4,0,55500000,48100000,52000000,0
26098," [Mystic] Gloomy Fox Clothes",4,0,159000000,148000000,159000000,0
26106,[Mystic] Puff Mini Classic Set,4,0,291000000,270000000,291000000,0
26107," [Mystic] Cavaro Helmet",4,0,39800000,36900000,39800000,0
26108," [Mystic] Cavaro Armor",4,0,92500000,86000000,92500000,0
26109," [Mystic] Cavaro Gloves",4,0,33100000,30700000,33100000,0
26110," [Mystic] Cavaro Shoes",4,0,33100000,30700000,33100000,0
26111," [Mystic] Cavaro Gauntlet",4,0,60000000,55500000,60000000,0
26112," [Mystic] Cavaro Vambrace",4,0,33100000,30700000,33100000,0
26113,[Mystic] Cavaro Classic Set,4,0,291000000,270000000,291000000,0
28505,[Warrior] Heidel Masquerade Outfit Set,4,0,182000000,158000000,170000000,0
28506," [Warrior] Doomsday Helmet",4,0,39800000,36900000,39800000,0
28507," [Warrior] Doomsday Armor",4,0,159000000,148000000,159000000,0
28508," [Warrior] Doomsday Longsword",4,0,60000000,55500000,60000000,0
28509," [Warrior] Doomsday Shield",4,0,33100000,30700000,33100000,0
28510," [Warrior] Doomsday Great Sword",4,0,66000000,61500000,66000000,0
28511,[Warrior] Doomsday Classic Set,4,0,291000000,270000000,291000000,0
28512,[Warrior] Doomsday Premium Set,4,0,358000000,332000000,358000000,0
28514," [Warrior] Anemos Helmet",4,0,30700000,26500000,28600000,0
28515," [Warrior] Anemos Armor",4,0,123000000,107000000,115000000,0
28516,[Warrior] Anemos Outfit Set,4,0,153000000,133000000,143000000,0
28517," [Warrior] Grotevant Helmet",4,0,39800000,36900000,39800000,0
28518," [Warrior] Grotevant Armor",4,0,159000000,148000000,159000000,0
28519," [Warrior] Grotevant Longsword",4,0,60000000,55500000,60000000,0
28520," [Warrior] Grotevant Shield",4,0,33100000,30600000,33000000,0
28521," [Warrior] Grotevant Great Sword",4,0,66000000,61500000,66000000,0
28522,[Warrior] Grotevant Classic Set,4,0,291000000,270000000,291000000,0
28523,[Warrior] Grotevant Premium Set,4,0,358000000,332000000,358000000,0
28626," [Ranger] Eternal Snow Helmet",4,0,39800000,36900000,39800000,0
28627," [Ranger] Eternal Snow Armor",4,0,92500000,86000000,92500000,0
28628," [Ranger] Eternal Snow Gloves",4,0,33100000,30700000,33100000,0
28629," [Ranger] Eternal Snow Shoes",4,0,33100000,30700000,33100000,0
28634,[Ranger] Eternal Snow Premium Set,4,0,358000000,332000000,358000000,0
28637," [Ranger] Stella Helmet",4,0,39800000,36900000,39800000,0
28638," [Ranger] Stella Armor",4,0,125000000,116000000,125000000,0
28639," [Ranger] Stella Shoes",4,0,33100000,30600000,33000000,0
28640," [Ranger] Stella Kamasylven Sword",4,0,66000000,61500000,66000000,0
28641," [Ranger] Stella Longbow",4,0,60000000,55500000,60000000,0
28642," [Ranger] Stella Dagger",4,0,33100000,30600000,33000000,0
28643,[Ranger] Stella Classic Set,4,0,291000000,270000000,291000000,0
28644,[Ranger] Stella Premium Set,4,0,358000000,332000000,358000000,0
28649," [Ranger] Heidel Masquerade Phantom Mask",4,0,39600000,34200000,36900000,0
28652," [Ranger] Anemos Helmet",4,0,39800000,36900000,39800000,0
28653," [Ranger] Anemos Armor",4,0,159000000,148000000,159000000,0
28654,[Ranger] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
28655," [Ranger] Marod Star Helmet",4,0,39800000,36900000,39800000,0
28656," [Ranger] Marod Star Armor",4,0,125000000,116000000,125000000,0
28657," [Ranger] Marod Star Gloves",4,0,33100000,30700000,33100000,0
28658," [Ranger] Marod Star Longbow",4,0,60000000,55500000,60000000,0
28659," [Ranger] Marod Star Dagger",4,0,33100000,30700000,33100000,0
28660," [Ranger] Marod Star Kamasylven Sword",4,0,66000000,61500000,66000000,0
28662,[Ranger] Marod Star Premium Set,4,0,358000000,332000000,358000000,0
28666,[Ranger] Terrminé Outfit Set,4,0,199000000,185000000,199000000,0
28671,[Ranger] Audria Outfit Set,4,0,199000000,185000000,199000000,0
28751," [Sorceress] New Year Hanbok Hat",4,0,38000000,32800000,35400000,0
28752," [Sorceress] New Year Hanbok Clothes",4,0,121000000,105000000,113000000,0
28753," [Sorceress] New Year Hanbok Shoes",4,0,32200000,27800000,30000000,0
28754," [Sorceress] Lucien Blanc Helmet",4,0,39800000,36600000,39500000,0
28755," [Sorceress] Lucien Blanc Armor",4,0,125000000,116000000,125000000,0
28757," [Sorceress] Lucien Blanc Shoes",4,0,33100000,30700000,33100000,0
28758," [Sorceress] Lucien Blanc Amulet",4,0,60000000,55500000,60000000,0
28759," [Sorceress] Lucien Blanc Talisman",4,0,33100000,30700000,33100000,0
28760," [Sorceress] Lucien Blanc Scythe",4,0,66000000,61500000,66000000,0
28761,[Sorceress] Lucien Blanc Classic Set,4,0,291000000,270000000,291000000,0
28762,[Sorceress] Lucien Blanc Premium Set,4,0,358000000,332000000,358000000,0
28765," [Sorceress] Pila Fe Outlaw Hat",4,0,37900000,32700000,35300000,0
28766," [Sorceress] Pila Fe Outlaw Clothes",4,0,115000000,99000000,107000000,0
28767," [Sorceress] Pila Fe Outlaw Shoes",4,0,31400000,27200000,29300000,0
28771," [Sorceress] Heidel Masquerade Phantom Mask",4,0,39800000,36700000,39600000,0
28773,[Sorceress] Heidel Masquerade Outfit Set,4,0,199000000,184000000,198000000,0
28774," [Sorceress] Anemos Helmet",4,0,39800000,36900000,39800000,0
28775," [Sorceress] Anemos Armor",4,0,159000000,148000000,159000000,0
28776,[Sorceress] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
28777," [Sorceress] Khilath Helmet",4,0,39800000,36900000,39800000,0
28778," [Sorceress] Khilath Armor",4,0,159000000,148000000,159000000,0
28779," [Sorceress] Khilath Amulet",4,0,60000000,55500000,60000000,0
28780," [Sorceress] Khilath Talisman",4,0,33100000,30700000,33100000,0
28781," [Sorceress] Khilath Scythe",4,0,66000000,61500000,66000000,0
28783,[Sorceress] Khilath Premium Set,4,0,358000000,332000000,358000000,0
28785," [Sorceress] Terrminé Helmet",4,0,39800000,36900000,39800000,0
28786," [Sorceress] Terrminé Armor",4,0,159000000,148000000,159000000,0
28787,[Sorceress] Terrminé Outfit Set,4,0,199000000,185000000,199000000,0
28879," [Berserker] Heidel Masquerade Phantom Mask",4,0,39800000,36900000,39800000,0
28880," [Berserker] Heidel Masquerade Suit",4,0,159000000,148000000,159000000,0
28882," [Berserker] Gladiator Helmet",4,0,39800000,36600000,39500000,0
28883," [Berserker] Gladiator Armor",4,0,125000000,116000000,125000000,0
28884," [Berserker] Gladiator Shoes",4,0,33100000,30700000,33100000,0
28885," [Berserker] Gladiator Axe",4,0,60000000,55500000,59500000,0
28886," [Berserker] Gladiator Ornamental Knot",4,0,33100000,30700000,33100000,0
28887," [Berserker] Gladiator Iron Buster",4,0,66000000,61000000,65500000,0
28888,[Berserker] Gladiator Classic Set,4,0,291000000,270000000,291000000,0
28889,[Berserker] Gladiator Premium Set,4,0,358000000,332000000,358000000,0
28891," [Berserker] Anemos Helmet",4,0,39800000,35900000,38800000,0
28892," [Berserker] Anemos Armor",4,0,159000000,143000000,154000000,0
28893,[Berserker] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
28894," [Berserker] Deathrone Helmet",4,0,39800000,36900000,39800000,0
28895," [Berserker] Deathrone Armor",4,0,125000000,116000000,125000000,0
28896," [Berserker] Deathrone Shoes",4,0,33100000,30700000,33100000,0
28897," [Berserker] Deathrone Axe",4,0,60000000,55500000,60000000,0
28898," [Berserker] Deathrone Ornamental Knot",4,0,33100000,30700000,33100000,0
28899," [Berserker] Deathrone Iron Buster",4,0,66000000,61500000,66000000,0
28901,[Berserker] Deathrone Premium Set,4,0,358000000,332000000,358000000,0
29001," [Tamer] Blushing Maiden Helmet",4,0,39800000,36400000,39300000,0
29002," [Tamer] Blushing Maiden Armor",4,0,92500000,86000000,92500000,0
29003," [Tamer] Blushing Maiden Gloves",4,0,33100000,30700000,33100000,0
29004," [Tamer] Blushing Maiden Shoes",4,0,33100000,30700000,33100000,0
29005," [Tamer] Blushing Maiden Shortsword",4,0,60000000,55500000,60000000,0
29006," [Tamer] Blushing Maiden Trinket",4,0,33100000,30700000,33100000,0
29007," [Tamer] Blushing Maiden Celestial Bo Staff",4,0,66000000,61500000,66000000,0
29009,[Tamer] Blushing Maiden Premium Set,4,0,358000000,332000000,358000000,0
29011," [Tamer] Eternal Snow Helmet",4,0,39800000,36900000,39800000,0
29012," [Tamer] Eternal Snow Armor",4,0,92500000,86000000,92500000,0
29013," [Tamer] Eternal Snow Gloves",4,0,33100000,30700000,33100000,0
29014," [Tamer] Eternal Snow Shoes",4,0,33100000,30700000,33100000,0
29019,[Tamer] Eternal Snow Premium Set,4,0,358000000,332000000,358000000,0
29022," [Tamer] Night Cat Helmet",4,0,39800000,36800000,39700000,0
29023," [Tamer] Night Cat Armor",4,0,159000000,148000000,159000000,0
29024," [Tamer] Night Cat Celestial Bo Staff",4,0,66000000,61500000,66000000,0
29025," [Tamer] Night Cat Shortsword",4,0,60000000,55500000,60000000,0
29026," [Tamer] Night Cat Trinket",4,0,33100000,30400000,32800000,0
29027,[Tamer] Night Cat Classic Set,4,0,291000000,270000000,291000000,0
29028,[Tamer] Night Cat Premium Set,4,0,358000000,332000000,358000000,0
29035,[Tamer] Heidel Masquerade Outfit Set,4,0,199000000,185000000,199000000,0
29036," [Tamer] Anemos Helmet",4,0,39800000,34600000,37300000,0
29037," [Tamer] Anemos Armor",4,0,159000000,140000000,151000000,0
29038,[Tamer] Anemos Outfit Set,4,0,199000000,175000000,189000000,0
29039," [Tamer] Water Lily Helmet",4,0,39800000,36800000,39700000,0
29040," [Tamer] Water Lily Armor",4,0,125000000,116000000,125000000,0
29041," [Tamer] Water Lily Shoes",4,0,33100000,30700000,33100000,0
29042," [Tamer] Water Lily Shortsword",4,0,60000000,55500000,59500000,0
29043," [Tamer] Water Lily Trinket",4,0,33100000,30700000,33100000,0
29044," [Tamer] Water Lily Celestial Bo Staff",4,0,66000000,61500000,66000000,0
29045,[Tamer] Water Lily Classic Set,4,0,291000000,270000000,291000000,0
29046,[Tamer] Water Lily Premium Set,4,0,358000000,332000000,358000000,0
29049," [Tamer] Terrminé Armor",4,0,159000000,148000000,159000000,0
29050,[Tamer] Terrminé Outfit Set,4,0,199000000,185000000,199000000,0
29126," [Musa] Blue Tiger Crescent Blade",4,0,66000000,61500000,66000000,0
29127," [Musa] Blue Tiger Blade",4,0,60000000,55500000,60000000,0
29128," [Musa] Blue Tiger Horn Bow",4,0,33100000,30700000,33100000,0
29130,[Musa] Blue Tiger Premium Set,4,0,358000000,332000000,358000000,0
29138," [Musa] Anemos Helmet",4,0,39800000,36900000,39800000,0
29139," [Musa] Anemos Armor",4,0,159000000,148000000,159000000,0
29140,[Musa] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
29141," [Musa] Nouse's Shard Helmet",4,0,39800000,36900000,39800000,0
29142," [Musa] Nouse's Shard Armor",4,0,159000000,148000000,159000000,0
29143," [Musa] Nouse's Shard Blade",4,0,60000000,55500000,60000000,0
29144," [Musa] Nouse's Shard Horn Bow",4,0,33100000,30700000,33100000,0
29145," [Musa] Nouse's Shard Crescent Blade",4,0,66000000,61500000,66000000,0
29147,[Musa] Nouse's Shard Premium Set,4,0,358000000,332000000,358000000,0
29152," [Musa] Dark Martial Helmet",4,0,39800000,36800000,39700000,0
29153," [Musa] Dark Martial Armor",4,0,159000000,147000000,158000000,0
29154," [Musa] Dark Martial Blade",4,0,60000000,55500000,60000000,0
29155," [Musa] Dark Martial Horn Bow",4,0,33100000,30700000,33100000,0
29156," [Musa] Dark Martial Crescent Blade",4,0,66000000,61000000,65500000,0
29158,[Musa] Dark Martial Premium Set,4,0,358000000,332000000,358000000,0
29254," [Valkyrie] Jousting Armor",4,0,199000000,185000000,199000000,0
29257," [Valkyrie] Jousting Longsword",4,0,60000000,55500000,59500000,0
29258," [Valkyrie] Jousting Shield",4,0,33100000,30700000,33100000,0
29259," [Valkyrie] Jousting Lancia",4,0,66000000,61500000,66000000,0
29260,[Valkyrie] Jousting Classic Set,4,0,291000000,270000000,291000000,0
29261,[Valkyrie] Jousting Premium Set,4,0,358000000,332000000,358000000,0
29264," [Valkyrie] Ram Horn Witch Clothes",4,0,159000000,147000000,158000000,0
29265," [Valkyrie] Gloomy Fox Headdress",4,0,39800000,36900000,39800000,0
29266," [Valkyrie] Gloomy Fox Clothes",4,0,159000000,148000000,159000000,0
29277," [Valkyrie] Anemos Helmet",4,0,39800000,36800000,39700000,0
29279,[Valkyrie] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
29286,[Valkyrie] Dante Premium Set,4,0,358000000,332000000,358000000,0
29290,[Valkyrie] Terrminé Outfit Set,4,0,199000000,185000000,199000000,0
29298,[Valkyrie] Arrendo Premium Set,4,0,358000000,332000000,358000000,0
29300," [Valkyrie] Gunnr Lucirian Helmet",4,0,39800000,36900000,39800000,0
29301," [Valkyrie] Gunnr Lucirian Armor",4,0,125000000,116000000,125000000,0
29302," [Valkyrie] Lucirian Shoes",4,0,33100000,30700000,33100000,0
29303,[Valkyrie] Gunnr Lucirian Outfit Set,4,0,199000000,185000000,199000000,0
29381," [Maehwa] Pila Fe Outlaw Hat",4,0,39800000,36700000,39600000,0
29382," [Maehwa] Pila Fe Outlaw Clothes",4,0,125000000,115000000,124000000,0
29383," [Maehwa] Pila Fe Outlaw Shoes",4,0,33100000,30500000,32900000,0
29397,[Maehwa] Ladybell Premium Set,4,0,358000000,332000000,358000000,0
29399," [Maehwa] Anemos Helmet",4,0,39800000,36800000,39700000,0
29401,[Maehwa] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
29402," [Maehwa] Peach Blossom Hair Ornament",4,0,39800000,36800000,39700000,0
29403," [Maehwa] Peach Blossom Clothes",4,0,92500000,86000000,92500000,0
29404," [Maehwa] Peach Blossom Gloves",4,0,33100000,30700000,33100000,0
29405," [Maehwa] Peach Blossom Shoes",4,0,33100000,30700000,33100000,0
29406," [Maehwa] Peach Blossom Blade",4,0,60000000,55500000,60000000,0
29407," [Maehwa] Peach Blossom Horn Bow",4,0,33100000,30700000,33100000,0
29408," [Maehwa] Peach Blossom Kerispear",4,0,66000000,61500000,66000000,0
29409,[Maehwa] Peach Blossom Classic Set,4,0,291000000,270000000,291000000,0
29410,[Maehwa] Peach Blossom Premium Set,4,0,358000000,332000000,358000000,0
29412," [Maehwa] Terrminé Helmet",4,0,32800000,28400000,30600000,0
29413," [Maehwa] Terrminé Armor",4,0,132000000,114000000,123000000,0
29414,[Maehwa] Terrminé Outfit Set,4,0,164000000,142000000,153000000,0
29501," [Wizard] Amethyst Hat",4,0,39800000,36600000,39500000,0
29502," [Wizard] Amethyst Robe",4,0,92500000,86000000,92500000,0
29503," [Wizard] Amethyst Gloves",4,0,33100000,30700000,33100000,0
29504," [Wizard] Amethyst Shoes",4,0,33100000,30700000,33100000,0
29507," [Wizard] Crescent Moon Hat",4,0,39800000,36900000,39800000,0
29508," [Wizard] Crescent Moon Clothes",4,0,159000000,148000000,159000000,0
29509," [Wizard] Bolyn Armor",4,0,199000000,185000000,199000000,0
29510," [Wizard] Gavi Regan Helmet",4,0,39800000,36800000,39700000,0
29511," [Wizard] Gavi Regan Armor",4,0,159000000,148000000,159000000,0
29516," [Wizard] Grave Keeper Hat",4,0,39800000,36800000,39700000,0
29519," [Wizard] Lord Red Hat",4,0,39800000,36800000,39700000,0
29520," [Wizard] Lord Red Clothes",4,0,159000000,148000000,159000000,0
29521," [Wizard] Pila Fe Outlaw Hat",4,0,39600000,34200000,36900000,0
29522," [Wizard] Pila Fe Outlaw Clothes",4,0,158000000,136000000,147000000,0
29580," [Wizard] Crescent Moon Staff",4,0,60000000,55500000,60000000,0
29581," [Wizard] Bolyn Staff",4,0,60000000,55500000,59500000,0
29582," [Wizard] Gavi Regan Staff",4,0,60000000,55000000,59000000,0
29583," [Wizard] Lord Red Staff",4,0,60000000,55500000,60000000,0
29584," [Wizard] Lord Red Godr Sphera",4,0,66000000,61500000,66000000,0
29600," [Wizard] Crescent Moon Dagger",4,0,33100000,30700000,33100000,0
29601," [Wizard] Bolyn Dagger",4,0,33100000,30600000,33000000,0
29602," [Wizard] Gavi Regan Dagger",4,0,33100000,30700000,33100000,0
29603," [Wizard] Lord Red Dagger",4,0,33100000,30300000,32700000,0
29607," [Wizard] Sage's Memory Hat",4,0,39800000,36900000,39800000,0
29608," [Wizard] Sage's Memory Clothes",4,0,159000000,148000000,159000000,0
29609," [Wizard] Sage's Memory Staff",4,0,60000000,55500000,60000000,0
29610," [Wizard] Sage's Memory Dagger",4,0,33100000,30700000,33100000,0
29611," [Wizard] Sage's Memory Godr Sphera",4,0,66000000,61500000,66000000,0
29612,[Wizard] Sage's Memory Classic Set,4,0,291000000,270000000,291000000,0
29613,[Wizard] Sage's Memory Premium Set,4,0,358000000,332000000,358000000,0
29615," [Wizard] Anemos Helmet",4,0,39800000,36400000,39300000,0
29616," [Wizard] Anemos Armor",4,0,159000000,148000000,159000000,0
29617,[Wizard] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
29618," [Wizard] Kibelius Godr Sphera",4,0,66000000,61500000,66000000,0
29628,[Witch] Heidel Masquerade Outfit Set,4,0,199000000,185000000,199000000,0
29629," [Witch] Weeping Willow Hat",4,0,39800000,36900000,39800000,0
29630," [Witch] Weeping Willow Clothes",4,0,125000000,116000000,125000000,0
29631," [Witch] Weeping Willow Shoes",4,0,33100000,30700000,33100000,0
29632," [Witch] Weeping Willow Staff",4,0,60000000,55500000,60000000,0
29633," [Witch] Weeping Willow Dagger",4,0,33100000,30700000,33100000,0
29634," [Witch] Weeping Willow Aad Sphera",4,0,66000000,61500000,66000000,0
29635,[Witch] Weeping Willow Classic Set,4,0,291000000,270000000,291000000,0
29636,[Witch] Weeping Willow Premium Set,4,0,358000000,332000000,358000000,0
29638," [Witch] Anemos Helmet",4,0,39800000,36900000,39800000,0
29639," [Witch] Anemos Armor",4,0,159000000,148000000,159000000,0
29640,[Witch] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
29641," [Witch] Terrminé Helmet",4,0,39800000,36900000,39800000,0
29642," [Witch] Terrminé Armor",4,0,159000000,148000000,159000000,0
29643,[Witch] Terrminé Outfit Set,4,0,199000000,185000000,199000000,0
29650," [Witch] Tritch Hat",4,0,39800000,36800000,39700000,0
29651," [Witch] Tritch Clothes",4,0,125000000,116000000,125000000,0
29652," [Witch] Tritch Staff",4,0,60000000,55500000,60000000,0
29653," [Witch] Tritch Dagger",4,0,33100000,30600000,33000000,0
29654," [Witch] Tritch Aad Sphera",4,0,66000000,61500000,66000000,0
29656,[Witch] Tritch Premium Set,4,0,358000000,332000000,358000000,0
