id,name,grade,enhancement,maximum,minimum,price,count
45273," Pedra Polida da Alquimia da Vida",0,0,6250000,5800000,6250000,0
45274," Pedra Polida da Alquimia da Vida",1,0,17200000,16000000,17200000,0
45275," Pedra Polida da Alquimia da Vida",2,0,49500000,42700000,46100000,12
45276," Pedra Polida da Alquimia da Vida",3,0,204000000,183000000,197000000,3
45277," Pedra Robusta de Alquimia da Vida",0,0,15100000,14000000,15100000,0
45278," Pedra Robusta de Alquimia da Vida",1,0,41400000,38300000,41400000,0
45279," Pedra Robusta de Alquimia da Vida",2,0,121000000,109000000,117000000,7
45280," Pedra Robusta de Alquimia da Vida",3,0,357000000,309000000,333000000,5
45281," Pedra Afiada da Alquimia da Vida",0,0,45300000,42000000,45300000,0
45282," Pedra Afiada da Alquimia da Vida",1,0,121000000,112000000,121000000,0
45283," Pedra Afiada da Alquimia da Vida",2,0,289000000,268000000,289000000,0
45284," Pedra Afiada da Alquimia da Vida",3,0,1180000000,1100000000,1180000000,0
45285," Pedra Resplandecente da Alquimia da Vida",0,0,87000000,80500000,87000000,0
45286," Pedra Resplandecente da Alquimia da Vida",1,0,119000000,103000000,111000000,0
45287," Pedra Resplandecente da Alquimia da Vida",2,0,695000000,645000000,695000000,0
45288," Pedra Resplandecente da Alquimia da Vida",3,0,5650000000,5250000000,5650000000,0
45291," Pedra Esplêndida de Alquimia da Vida",2,0,1660000000,1540000000,1660000000,0
45297," Pedra de Espírito da Destruição",1,0,1800000,1660000,1790000,6
45298," Pedra de Espírito da Destruição",2,0,980000,850000,915000,218
45299," Pedra do Espírito do Guardião",1,0,885000,765000,825000,40
45300," Pedra do Espírito do Guardião",2,0,870000,810000,810000,9310
45301," Pedra de Espírito da Vida",1,0,1030000,890000,960000,104
45302," Pedra de Espírito da Vida",2,0,870000,810000,810000,12195
45332," Coração de Vell",4,0,11700000000,10100000000,10900000000,6
45335," Pedra Afiada de Espírito da Destruição",2,0,14500000,12500000,13500000,89
45336," Pedra Afiada de Espírito da Destruição",3,0,67500000,58500000,63000000,2
45337," Pedra Resplandescente de Espírito da Destruição",3,0,101000000,87000000,94000000,0
45338," Pedra Esplêndida de Espírito da Destruição",3,0,119000000,103000000,111000000,0
45341," Pedra Afiada de Espírito da Proteção",2,0,16200000,14000000,15100000,0
45342," Pedra Afiada de Espírito da Proteção",3,0,25200000,21800000,23500000,0
46006,[Corante de Olvia] Vermelho Verdadeiro,3,0,4040000,3740000,4040000,0
46018,[Corante de Olvia] Laranja Verdadeira,3,0,4040000,3740000,4040000,0
46030,[Corante de Olvia] Amarelo Verdadeiro,3,0,4040000,3740000,4040000,0
46042,[Corante de Olvia] Limão Verdadeiro,3,0,4040000,3740000,4040000,0
46054,[Corante de Olvia] Menta Verdadeira,3,0,4040000,3740000,4040000,0
46066,[Corante de Olvia] Aqua Verdadeira,3,0,4040000,3740000,4040000,0
46078,[Corante de Olvia] Céu Verdadeiro,3,0,4040000,3740000,4040000,0
46090,[Corante de Olvia] Índigo Verdadeiro,3,0,4040000,3730000,4030000,0
46102,[Corante de Olvia] Roxo Verdadeiro,3,0,4040000,3740000,4040000,0
46114,[Corante de Olvia] Rosa Profundo Sombrio,3,0,4040000,3740000,4040000,0
46122,[Corante de Olvia] Preto,3,0,4040000,3740000,4040000,0
46128,[Corante de Velia] Vermelho Verdadeiro,3,0,4040000,3740000,4040000,0
46140,[Corante de Velia] Laranja Verdadeira,3,0,4040000,3740000,4040000,0
46152,[Corante de Velia] Amarelo Verdadeiro,3,0,4040000,3740000,4040000,0
46164,[Corante de Velia] Limão Verdadeiro,3,0,4040000,3740000,4040000,0
46176,[Corante de Velia] Menta Verdadeira,3,0,4040000,3740000,4040000,0
46188,[Corante de Velia] Aqua Verdadeira,3,0,4040000,3740000,4040000,0
46200,[Corante de Velia] Céu Verdadeiro,3,0,4040000,3740000,4040000,0
46212,[Corante de Velia] Índigo Verdadeiro,3,0,4040000,3740000,4040000,0
46224,[Corante de Velia] Roxo Verdadeiro,3,0,4040000,3740000,4040000,0
46236,[Corante de Velia] Rosa Profundo Sombrio,3,0,4040000,3740000,4040000,0
46244,[Corante de Velia] Preto,3,0,4040000,3740000,4040000,0
46250,[Corante de Heidel] Vermelho Verdadeiro,3,0,4040000,3740000,4040000,0
46262,[Corante de Heidel] Laranja Verdadeira,3,0,4040000,3740000,4040000,0
46274,[Corante de Heidel] Amarelo Verdadeiro,3,0,4040000,3740000,4040000,0
46286,[Corante de Heidel] Limão Verdadeiro,3,0,4040000,3740000,4040000,0
46298,[Corante de Heidel] Menta Verdadeira,3,0,4040000,3740000,4040000,0
46310,[Corante de Heidel] Aqua Verdadeira,3,0,4040000,3740000,4040000,0
46322,[Corante de Heidel] Céu Verdadeiro,3,0,4040000,3740000,4040000,0
46334,[Corante de Heidel] Índigo Verdadeiro,3,0,4040000,3740000,4040000,0
46346,[Corante de Heidel] Roxo Verdadeiro,3,0,4040000,3740000,4040000,0
46358,[Corante de Heidel] Rosa Profundo Sombrio,3,0,4040000,3740000,4040000,0
46366,[Corante de Heidel] Preto,3,0,4040000,3740000,4040000,0
46372,[Corante de Keplan] Vermelho Verdadeiro,3,0,4040000,3740000,4040000,0
46384,[Corante de Keplan] Laranja Verdadeira,3,0,4040000,3740000,4040000,0
46396,[Corante de Keplan] Amarelo Verdadeiro,3,0,4040000,3740000,4040000,0
46408,[Corante de Keplan] Limão Verdadeiro,3,0,4040000,3740000,4040000,0
46420,[Corante de Keplan] Menta Verdadeira,3,0,4040000,3740000,4040000,0
46432,[Corante de Keplan] Aqua Verdadeira,3,0,4040000,3740000,4040000,0
46444,[Corante de Keplan] Céu Verdadeiro,3,0,4040000,3740000,4040000,0
46456,[Corante de Keplan] Índigo Verdadeiro,3,0,4040000,3740000,4040000,0
46468,[Corante de Keplan] Roxo Verdadeiro,3,0,4040000,3740000,4040000,0
46480,[Corante de Keplan] Rosa Profundo Sombrio,3,0,4040000,3740000,4040000,0
46488,[Corante de Keplan] Preto,3,0,4040000,3740000,4040000,0
46494,[Corante de Calpheon] Vermelho Verdadeiro,3,0,4040000,3740000,4040000,0
46506,[Corante de Calpheon] Laranja Verdadeira,3,0,4040000,3740000,4040000,0
46518,[Corante de Calpheon] Amarelo Verdadeiro,3,0,4040000,3740000,4040000,0
46530,[Corante de Calpheon] Limão Verdadeiro,3,0,4040000,3720000,4020000,0
46542,[Corante de Calpheon] Menta Verdadeira,3,0,4040000,3740000,4040000,0
46554,[Corante de Calpheon] Aqua Verdadeira,3,0,4040000,3740000,4040000,0
46566,[Corante de Calpheon] Céu Verdadeiro,3,0,4040000,3740000,4040000,0
46578,[Corante de Calpheon] Índigo Verdadeiro,3,0,4040000,3730000,4030000,0
46590,[Corante de Calpheon] Roxo Verdadeiro,3,0,4040000,3740000,4040000,0
46602,[Corante de Calpheon] Rosa Profundo Sombrio,3,0,4040000,3740000,4040000,0
46610,[Corante de Calpheon] Preto,3,0,4040000,3740000,4040000,0
46616,[Corante de Mediah] Vermelho Verdadeiro,3,0,4040000,3740000,4040000,0
46628,[Corante de Mediah] Laranja Verdadeira,3,0,4040000,3740000,4040000,0
46640,[Corante de Mediah] Amarelo Verdadeiro,3,0,4040000,3740000,4040000,0
46652,[Corante de Mediah] Limão Verdadeiro,3,0,4040000,3740000,4040000,0
46664,[Corante de Mediah] Menta Verdadeira,3,0,4040000,3740000,4040000,0
46676,[Corante de Mediah] Aqua Verdadeira,3,0,4040000,3740000,4040000,0
46688,[Corante de Mediah] Céu Verdadeiro,3,0,4040000,3740000,4040000,0
46700,[Corante de Mediah] Índigo Verdadeiro,3,0,4040000,3730000,4030000,0
46712,[Corante de Mediah] Roxo Verdadeiro,3,0,4040000,3740000,4040000,0
46724,[Corante de Mediah] Rosa Profundo Sombrio,3,0,4040000,3740000,4040000,0
46732,[Corante de Mediah] Preto,3,0,4040000,3740000,4040000,0
46738,[Corante de Valência] Vermelho Verdadeiro,3,0,4040000,3740000,4040000,0
46750,[Corante de Valência] Laranja Verdadeira,3,0,4040000,3740000,4040000,0
46762,[Corante de Valência] Amarelo Verdadeiro,3,0,4040000,3740000,4040000,0
46774,[Corante de Valência] Limão Verdadeiro,3,0,4040000,3740000,4040000,0
46786,[Corante de Valência] Menta Verdadeira,3,0,4040000,3740000,4040000,0
46798,[Corante de Valência] Aqua Verdadeira,3,0,4040000,3740000,4040000,0
46810,[Corante de Valência] Céu Verdadeiro,3,0,4040000,3740000,4040000,0
46822,[Corante de Valência] Índigo Verdadeiro,3,0,4040000,3740000,4040000,0
46834,[Corante de Valência] Roxo Verdadeiro,3,0,4040000,3740000,4040000,0
46846,[Corante de Valência] Rosa Profundo Sombrio,3,0,4040000,3740000,4040000,0
46854,[Corante de Valência] Preto,3,0,4040000,3740000,4040000,0
49001,Registro de Navio: Barco a Remos,1,0,600000,550000,590000,0
49003,Registro de Navio: Barco a Remos de Calpheon,1,0,1200000,1090000,1170000,0
49004,Registro de Navio: Barco a Remos de Mediah,1,0,2200000,2030000,2190000,0
49006,Registro de Navio: Barco de Pesca,1,0,6000000,5550000,6000000,0
49009,Registro de Navio: Fragata de Ephéria,2,0,1980000000,1720000000,1850000000,8
49011,Registro de Navio: Veleiro de Ephéria,2,0,520000000,451000000,487000000,10
49201," Carga de Barco a Remo",0,0,277000,257000,277000,0
49201," Carga de Barco a Remo",0,6,6550000,5650000,6100000,0
49201," Carga de Barco a Remo",0,7,9000000,7800000,8400000,0
49201," Carga de Barco a Remo",0,8,11800000,10200000,11000000,0
49201," Carga de Barco a Remo",0,9,15000000,13000000,14000000,0
49201," Carga de Barco a Remo",0,10,19300000,16700000,18000000,0
49202," Carga de Barco a Remo de Valência",0,0,317000,294000,317000,0
49202," Carga de Barco a Remo de Valência",0,6,6550000,5650000,6100000,0
49202," Carga de Barco a Remo de Valência",0,7,9000000,7800000,8400000,0
49202," Carga de Barco a Remo de Valência",0,8,11800000,10200000,11000000,0
49202," Carga de Barco a Remo de Valência",0,9,15000000,13000000,14000000,0
49202," Carga de Barco a Remo de Valência",0,10,19300000,16700000,18000000,0
49203," Carga de Barco a Remo de Altinova",0,0,317000,294000,317000,0
49203," Carga de Barco a Remo de Altinova",0,6,6550000,5650000,6100000,0
49203," Carga de Barco a Remo de Altinova",0,7,9000000,7800000,8400000,0
49203," Carga de Barco a Remo de Altinova",0,8,11800000,10200000,11000000,0
49203," Carga de Barco a Remo de Altinova",0,9,15000000,13000000,14000000,0
49203," Carga de Barco a Remo de Altinova",0,10,19300000,16700000,18000000,0
49204," Carga de Barco de Pesca",0,0,700000,650000,700000,0
49204," Carga de Barco de Pesca",0,6,6200000,5400000,5800000,0
49204," Carga de Barco de Pesca",0,7,8400000,7300000,7850000,0
49204," Carga de Barco de Pesca",0,8,11800000,10200000,11000000,0
49204," Carga de Barco de Pesca",0,9,15000000,13000000,14000000,0
49204," Carga de Barco de Pesca",0,10,25000000,21600000,23300000,0
49205," Carga do Barco a Remo da Abundância",1,0,875000,805000,870000,0
49205," Carga do Barco a Remo da Abundância",1,6,8400000,7300000,7850000,0
49205," Carga do Barco a Remo da Abundância",1,7,10300000,8900000,9600000,0
49205," Carga do Barco a Remo da Abundância",1,8,12600000,11000000,11800000,0
49205," Carga do Barco a Remo da Abundância",1,9,15000000,13000000,14000000,0
49205," Carga do Barco a Remo da Abundância",1,10,32800000,28400000,30600000,0
49206," Carga de Barco a Remo de Valência",0,0,279000,241000,260000,0
49206," Carga de Barco a Remo de Valência",0,6,6550000,5650000,6100000,0
49206," Carga de Barco a Remo de Valência",0,7,9000000,7800000,8400000,0
49206," Carga de Barco a Remo de Valência",0,8,11800000,10200000,11000000,0
49206," Carga de Barco a Remo de Valência",0,9,15000000,13000000,14000000,0
49206," Carga de Barco a Remo de Valência",0,10,19300000,16700000,18000000,0
49210," Carga de Barco de Pesca Kaia",2,0,13500000,12500000,13500000,0
49210," Carga de Barco de Pesca Kaia",2,6,15200000,13200000,14200000,0
49210," Carga de Barco de Pesca Kaia",2,7,15200000,13200000,14200000,0
49210," Carga de Barco de Pesca Kaia",2,8,17300000,14900000,16100000,0
49210," Carga de Barco de Pesca Kaia",2,9,20700000,17900000,19300000,0
49210," Carga de Barco de Pesca Kaia",2,10,40600000,35000000,37800000,0
49211," Carga de Barco de Pesca Kaia",2,0,5250000,4860000,5250000,0
49211," Carga de Barco de Pesca Kaia",2,6,11800000,10200000,11000000,0
49211," Carga de Barco de Pesca Kaia",2,7,11800000,10200000,11000000,0
49211," Carga de Barco de Pesca Kaia",2,8,15000000,13000000,14000000,0
49211," Carga de Barco de Pesca Kaia",2,9,18200000,15800000,17000000,0
49211," Carga de Barco de Pesca Kaia",2,10,26700000,23100000,24900000,0
49301," Proa de Barco a Remo",0,0,282000,261000,282000,0
49301," Proa de Barco a Remo",0,6,6550000,5650000,6100000,0
49301," Proa de Barco a Remo",0,7,9000000,7800000,8400000,0
49301," Proa de Barco a Remo",0,8,11800000,10200000,11000000,0
49301," Proa de Barco a Remo",0,9,15000000,13000000,14000000,0
49301," Proa de Barco a Remo",0,10,20700000,17900000,19300000,0
49302," Proa de Barco a Remo de Calpheon",0,0,274000,236000,255000,0
49302," Proa de Barco a Remo de Calpheon",0,6,6550000,5650000,6100000,0
49302," Proa de Barco a Remo de Calpheon",0,7,9000000,7800000,8400000,0
49302," Proa de Barco a Remo de Calpheon",0,8,11800000,10200000,11000000,0
49302," Proa de Barco a Remo de Calpheon",0,9,15000000,13000000,14000000,0
49302," Proa de Barco a Remo de Calpheon",0,10,19300000,16700000,18000000,0
49303," Proa de Barco a Remo de Altinova",0,0,313000,271000,292000,0
49303," Proa de Barco a Remo de Altinova",0,6,7200000,6200000,6700000,0
49303," Proa de Barco a Remo de Altinova",0,7,9000000,7800000,8400000,0
49303," Proa de Barco a Remo de Altinova",0,8,11800000,10200000,11000000,0
49303," Proa de Barco a Remo de Altinova",0,9,15000000,13000000,14000000,0
49303," Proa de Barco a Remo de Altinova",0,10,19300000,16700000,18000000,0
49304," Proa de Barco de Pesca",0,0,350000,324000,350000,0
49304," Proa de Barco de Pesca",0,6,6550000,5650000,6100000,0
49304," Proa de Barco de Pesca",0,7,9850000,8550000,9200000,0
49304," Proa de Barco de Pesca",0,8,11800000,10200000,11000000,0
49304," Proa de Barco de Pesca",0,9,15000000,13000000,14000000,0
49304," Proa de Barco de Pesca",0,10,25100000,21700000,23400000,0
49306," Proa do Barco de Pesca da Abundância",1,0,437000,402000,434000,0
49306," Proa do Barco de Pesca da Abundância",1,6,10000000,8650000,9350000,0
49306," Proa do Barco de Pesca da Abundância",1,7,10000000,8650000,9350000,0
49306," Proa do Barco de Pesca da Abundância",1,8,13000000,11200000,12100000,0
49306," Proa do Barco de Pesca da Abundância",1,9,15500000,13500000,14500000,0
49306," Proa do Barco de Pesca da Abundância",1,10,46600000,40200000,43400000,0
49307," Proa de Barco a Remo de Valência",0,0,440000,407000,440000,0
49307," Proa de Barco a Remo de Valência",0,6,6650000,5750000,6200000,0
49307," Proa de Barco a Remo de Valência",0,7,9100000,7900000,8500000,0
49307," Proa de Barco a Remo de Valência",0,8,11800000,10200000,11000000,0
49307," Proa de Barco a Remo de Valência",0,9,15900000,13700000,14800000,0
49307," Proa de Barco a Remo de Valência",0,10,19300000,16700000,18000000,0
49310," Proa de Barco de Pesca Kaia",2,0,12000000,11100000,12000000,0
49310," Proa de Barco de Pesca Kaia",2,6,15600000,13600000,14600000,0
49310," Proa de Barco de Pesca Kaia",2,7,17700000,15300000,16500000,0
49310," Proa de Barco de Pesca Kaia",2,8,23400000,20200000,21800000,0
49310," Proa de Barco de Pesca Kaia",2,9,25400000,22000000,23700000,0
49310," Proa de Barco de Pesca Kaia",2,10,76000000,70500000,76000000,0
49311," Proa de Barco a Remo Kaia",2,0,7500000,6950000,7500000,0
49311," Proa de Barco a Remo Kaia",2,6,10700000,9250000,10000000,0
49311," Proa de Barco a Remo Kaia",2,7,12900000,11100000,12000000,0
49311," Proa de Barco a Remo Kaia",2,8,16100000,13900000,15000000,0
49311," Proa de Barco a Remo Kaia",2,9,19300000,16700000,18000000,0
49311," Proa de Barco a Remo Kaia",2,10,31000000,26800000,28900000,0
49401," Decoração de Barco a Remo",0,0,300000,272000,293000,0
49401," Decoração de Barco a Remo",0,6,6550000,5650000,6100000,0
49401," Decoração de Barco a Remo",0,7,9000000,7800000,8400000,0
49401," Decoração de Barco a Remo",0,8,11800000,10200000,11000000,0
49401," Decoração de Barco a Remo",0,9,15000000,13000000,14000000,0
49401," Decoração de Barco a Remo",0,10,19300000,16700000,18000000,0
49402," Decoração Barco a Remo de Calpheon",0,0,347000,312000,337000,0
49402," Decoração Barco a Remo de Calpheon",0,6,6550000,5650000,6100000,0
49402," Decoração Barco a Remo de Calpheon",0,7,9000000,7800000,8400000,0
49402," Decoração Barco a Remo de Calpheon",0,8,11800000,10200000,11000000,0
49402," Decoração Barco a Remo de Calpheon",0,9,15000000,13000000,14000000,0
49402," Decoração Barco a Remo de Calpheon",0,10,19300000,16700000,18000000,0
49403," Decoração de Barco a Remo de Altinova",0,0,347000,317000,342000,0
49403," Decoração de Barco a Remo de Altinova",0,6,6550000,5650000,6100000,0
49403," Decoração de Barco a Remo de Altinova",0,7,9000000,7800000,8400000,0
49403," Decoração de Barco a Remo de Altinova",0,8,11800000,10200000,11000000,0
49403," Decoração de Barco a Remo de Altinova",0,9,15000000,13000000,14000000,0
49403," Decoração de Barco a Remo de Altinova",0,10,19300000,16700000,18000000,0
49404," Decoração de Barco de Pesca",0,0,550000,505000,545000,0
49404," Decoração de Barco de Pesca",0,6,6100000,5300000,5700000,0
49404," Decoração de Barco de Pesca",0,7,9200000,8000000,8600000,0
49404," Decoração de Barco de Pesca",0,8,11800000,10200000,11000000,0
49404," Decoração de Barco de Pesca",0,9,15000000,13000000,14000000,0
49404," Decoração de Barco de Pesca",0,10,22700000,19700000,21200000,0
49405," Decoração do Barco a Remo da Abundância",1,0,73500,68500,68500,1082
49405," Decoração do Barco a Remo da Abundância",1,6,8350000,7250000,7800000,0
49405," Decoração do Barco a Remo da Abundância",1,7,10200000,8800000,9500000,0
49405," Decoração do Barco a Remo da Abundância",1,8,13300000,11500000,12400000,1
49405," Decoração do Barco a Remo da Abundância",1,9,15900000,13700000,14800000,1
49405," Decoração do Barco a Remo da Abundância",1,10,29100000,25100000,27100000,0
49406," Decoração de Barco a Remo de Valência",0,0,347000,321000,347000,0
49406," Decoração de Barco a Remo de Valência",0,6,6550000,5650000,6100000,0
49406," Decoração de Barco a Remo de Valência",0,7,9000000,7800000,8400000,0
49406," Decoração de Barco a Remo de Valência",0,8,11800000,10200000,11000000,0
49406," Decoração de Barco a Remo de Valência",0,9,15000000,13000000,14000000,0
49406," Decoração de Barco a Remo de Valência",0,10,19300000,16700000,18000000,0
49410," Proa de Barco de Pesca Kaia",2,0,14200000,12400000,13300000,0
49410," Proa de Barco de Pesca Kaia",2,6,14200000,12400000,13300000,0
49410," Proa de Barco de Pesca Kaia",2,7,14900000,12900000,13900000,0
49410," Proa de Barco de Pesca Kaia",2,8,18400000,16000000,17200000,0
49410," Proa de Barco de Pesca Kaia",2,9,23500000,20300000,21900000,0
49410," Proa de Barco de Pesca Kaia",2,10,56000000,48600000,52500000,0
49411," Proa de Barco a Remo Kaia",2,0,7500000,6950000,7500000,0
49411," Proa de Barco a Remo Kaia",2,6,10700000,9250000,10000000,0
49411," Proa de Barco a Remo Kaia",2,7,12900000,11100000,12000000,0
49411," Proa de Barco a Remo Kaia",2,8,16100000,13900000,15000000,0
49411," Proa de Barco a Remo Kaia",2,9,19300000,16700000,18000000,0
49411," Proa de Barco a Remo Kaia",2,10,25300000,21900000,23600000,0
49713," Veleiro de Ephéria: Estátua de Proa de Dragão",2,0,144000000,134000000,144000000,1
49713," Veleiro de Ephéria: Estátua de Proa de Dragão",2,6,330000000,304000000,328000000,0
49713," Veleiro de Ephéria: Estátua de Proa de Dragão",2,7,435000000,375000000,405000000,0
49713," Veleiro de Ephéria: Estátua de Proa de Dragão",2,8,435000000,375000000,405000000,0
49713," Veleiro de Ephéria: Estátua de Proa de Dragão",2,9,435000000,375000000,405000000,0
49713," Veleiro de Ephéria: Estátua de Proa de Dragão",2,10,965000000,835000000,900000000,0
49714," Veleiro de Ephéria: Blindagem Preta Melhorada",2,0,239000000,207000000,223000000,1
49714," Veleiro de Ephéria: Blindagem Preta Melhorada",2,6,299000000,259000000,279000000,1
49714," Veleiro de Ephéria: Blindagem Preta Melhorada",2,7,310000000,268000000,289000000,0
49714," Veleiro de Ephéria: Blindagem Preta Melhorada",2,8,310000000,268000000,289000000,0
49714," Veleiro de Ephéria: Blindagem Preta Melhorada",2,9,310000000,268000000,289000000,0
49714," Veleiro de Ephéria: Blindagem Preta Melhorada",2,10,1020000000,880000000,950000000,0
49715," Veleiro de Ephéria: Canhão Elena",2,0,180000000,166000000,179000000,0
49715," Veleiro de Ephéria: Canhão Elena",2,6,265000000,229000000,247000000,1
49715," Veleiro de Ephéria: Canhão Elena",2,7,474000000,412000000,445000000,1
49715," Veleiro de Ephéria: Canhão Elena",2,8,615000000,535000000,575000000,0
49715," Veleiro de Ephéria: Canhão Elena",2,9,630000000,550000000,590000000,0
49715," Veleiro de Ephéria: Canhão Elena",2,10,1380000000,1280000000,1380000000,0
49716," Veleiro de Ephéria: Vela de Vento Negro",2,0,180000000,167000000,180000000,0
49716," Veleiro de Ephéria: Vela de Vento Negro",2,6,366000000,336000000,363000000,2
49716," Veleiro de Ephéria: Vela de Vento Negro",2,7,474000000,439000000,474000000,0
49716," Veleiro de Ephéria: Vela de Vento Negro",2,8,650000000,605000000,650000000,0
49716," Veleiro de Ephéria: Vela de Vento Negro",2,9,705000000,615000000,660000000,0
49716," Veleiro de Ephéria: Vela de Vento Negro",2,10,990000000,860000000,925000000,0
49722," Fragata de Ephéria : Proa de Dragão",2,0,81500000,70500000,76000000,1
49722," Fragata de Ephéria : Proa de Dragão",2,6,87000000,75000000,81000000,1
49722," Fragata de Ephéria : Proa de Dragão",2,7,87500000,75500000,81500000,0
49722," Fragata de Ephéria : Proa de Dragão",2,8,87500000,75500000,81500000,0
49722," Fragata de Ephéria : Proa de Dragão",2,9,136000000,118000000,127000000,0
49722," Fragata de Ephéria : Proa de Dragão",2,10,279000000,241000000,260000000,0
49723," Fragata de Ephéria : Blindagem Preta Melhorada",2,0,102000000,88000000,95000000,0
49723," Fragata de Ephéria : Blindagem Preta Melhorada",2,6,102000000,88000000,95000000,0
49723," Fragata de Ephéria : Blindagem Preta Melhorada",2,7,102000000,88000000,95000000,0
49723," Fragata de Ephéria : Blindagem Preta Melhorada",2,8,104000000,90500000,97500000,0
49723," Fragata de Ephéria : Blindagem Preta Melhorada",2,9,118000000,102000000,110000000,0
49723," Fragata de Ephéria : Blindagem Preta Melhorada",2,10,234000000,202000000,218000000,0
49724," Fragata de Ephéria : Canhão Zafina",2,0,153000000,133000000,143000000,0
49724," Fragata de Ephéria : Canhão Zafina",2,6,250000000,231000000,249000000,0
49724," Fragata de Ephéria : Canhão Zafina",2,7,303000000,281000000,303000000,0
49724," Fragata de Ephéria : Canhão Zafina",2,8,390000000,361000000,390000000,0
49724," Fragata de Ephéria : Canhão Zafina",2,9,795000000,715000000,770000000,0
49724," Fragata de Ephéria : Canhão Zafina",2,10,1110000000,965000000,1040000000,0
49725," Fragata de Ephéria : Vela de Vento Negro",2,0,91000000,79000000,85000000,0
49725," Fragata de Ephéria : Vela de Vento Negro",2,6,91000000,79000000,85000000,0
49725," Fragata de Ephéria : Vela de Vento Negro",2,7,97500000,84500000,91000000,0
49725," Fragata de Ephéria : Vela de Vento Negro",2,8,97500000,84500000,91000000,0
49725," Fragata de Ephéria : Vela de Vento Negro",2,9,118000000,102000000,110000000,0
49725," Fragata de Ephéria : Vela de Vento Negro",2,10,219000000,189000000,204000000,0
49726," Veleiro de Ephéria : Proa de Dragão",2,0,72000000,67000000,72000000,0
49726," Veleiro de Ephéria : Proa de Dragão",2,6,164000000,142000000,153000000,0
49726," Veleiro de Ephéria : Proa de Dragão",2,7,164000000,142000000,153000000,0
49726," Veleiro de Ephéria : Proa de Dragão",2,8,164000000,142000000,153000000,0
49726," Veleiro de Ephéria : Proa de Dragão",2,9,172000000,148000000,160000000,0
49726," Veleiro de Ephéria : Proa de Dragão",2,10,462000000,398000000,430000000,0
49727," Veleiro de Ephéria : Blindagem Preta Leve",2,0,98500000,85500000,92000000,0
49727," Veleiro de Ephéria : Blindagem Preta Leve",2,6,98500000,85500000,92000000,0
49727," Veleiro de Ephéria : Blindagem Preta Leve",2,7,98500000,85500000,92000000,0
49727," Veleiro de Ephéria : Blindagem Preta Leve",2,8,98500000,85500000,92000000,0
49727," Veleiro de Ephéria : Blindagem Preta Leve",2,9,134000000,116000000,125000000,0
49727," Veleiro de Ephéria : Blindagem Preta Leve",2,10,307000000,265000000,286000000,0
49728," Veleiro de Ephéria : Canhão Elise",2,0,120000000,108000000,116000000,0
49728," Veleiro de Ephéria : Canhão Elise",2,6,124000000,108000000,116000000,0
49728," Veleiro de Ephéria : Canhão Elise",2,7,124000000,108000000,116000000,0
49728," Veleiro de Ephéria : Canhão Elise",2,8,124000000,108000000,116000000,0
49728," Veleiro de Ephéria : Canhão Elise",2,9,182000000,158000000,170000000,0
49728," Veleiro de Ephéria : Canhão Elise",2,10,419000000,361000000,390000000,0
49729," Veleiro de Ephéria : Vela de Vento Azul",2,0,90000000,83500000,90000000,0
49729," Veleiro de Ephéria : Vela de Vento Azul",2,6,153000000,133000000,143000000,0
49729," Veleiro de Ephéria : Vela de Vento Azul",2,7,156000000,136000000,146000000,0
49729," Veleiro de Ephéria : Vela de Vento Azul",2,8,156000000,136000000,146000000,0
49729," Veleiro de Ephéria : Vela de Vento Azul",2,9,184000000,160000000,172000000,0
49729," Veleiro de Ephéria : Vela de Vento Azul",2,10,471000000,407000000,439000000,0
49730," Fragata de Ephéria : Proa de Dragão do Mar",2,0,216000000,191000000,206000000,0
49730," Fragata de Ephéria : Proa de Dragão do Mar",2,6,292000000,252000000,272000000,1
49730," Fragata de Ephéria : Proa de Dragão do Mar",2,7,382000000,330000000,356000000,0
49730," Fragata de Ephéria : Proa de Dragão do Mar",2,8,382000000,330000000,356000000,0
49730," Fragata de Ephéria : Proa de Dragão do Mar",2,9,382000000,330000000,356000000,0
49730," Fragata de Ephéria : Proa de Dragão do Mar",2,10,590000000,510000000,550000000,0
49731," Fragata de Ephéria : Blindagem Preta Simplificada",2,0,168000000,146000000,157000000,0
49731," Fragata de Ephéria : Blindagem Preta Simplificada",2,6,266000000,230000000,248000000,0
49731," Fragata de Ephéria : Blindagem Preta Simplificada",2,7,266000000,230000000,248000000,0
49731," Fragata de Ephéria : Blindagem Preta Simplificada",2,8,274000000,236000000,255000000,0
49731," Fragata de Ephéria : Blindagem Preta Simplificada",2,9,277000000,239000000,258000000,0
49731," Fragata de Ephéria : Blindagem Preta Simplificada",2,10,540000000,468000000,505000000,0
49732," Fragata de Ephéria : Canhão Serena",2,0,104000000,90000000,97000000,0
49732," Fragata de Ephéria : Canhão Serena",2,6,111000000,96500000,104000000,0
49732," Fragata de Ephéria : Canhão Serena",2,7,111000000,96500000,104000000,0
49732," Fragata de Ephéria : Canhão Serena",2,8,111000000,96500000,104000000,0
49732," Fragata de Ephéria : Canhão Serena",2,9,142000000,124000000,133000000,0
49732," Fragata de Ephéria : Canhão Serena",2,10,396000000,342000000,369000000,0
49733," Fragata de Ephéria : Vela de Vento Alto",2,0,270000000,248000000,268000000,0
49733," Fragata de Ephéria : Vela de Vento Alto",2,6,383000000,331000000,357000000,0
49733," Fragata de Ephéria : Vela de Vento Alto",2,7,383000000,331000000,357000000,0
